temperature,humidity
30.0,27.8
30.555555555555557,25.4
30.666666666666668,25.0
31.0,25.0
30.555555555555557,26.0
30.555555555555557,26.0
30.555555555555557,25.6
30.555555555555557,25.0
30.555555555555557,25.0
30.555555555555557,24.6
30.555555555555557,24.0
30.555555555555557,24.0
30.555555555555557,24.0
30.555555555555557,24.6
30.555555555555557,25.0
30.555555555555557,26.0
30.555555555555557,26.2
30.555555555555557,27.0
30.555555555555557,28.0
30.555555555555557,29.0
30.555555555555557,29.6
30.555555555555557,30.4
30.555555555555557,32.0
30.22222222222222,32.0
30.0,32.0
30.0,32.6
30.0,33.6
30.0,33.4
29.666666666666668,33.8
29.444444444444443,34.0
29.444444444444443,34.0
29.444444444444443,34.2
29.333333333333332,35.0
29.0,35.0
28.88888888888889,35.0
29.22222222222222,35.4
29.444444444444443,35.0
29.444444444444443,35.0
29.444444444444443,35.0
29.444444444444443,35.2
29.22222222222222,36.0
29.444444444444443,36.0
29.444444444444443,36.0
29.444444444444443,36.0
29.444444444444443,36.0
29.333333333333332,36.0
29.333333333333332,36.0
29.444444444444443,36.0
29.0,36.0
28.88888888888889,36.0
28.88888888888889,36.0
28.88888888888889,36.0
28.88888888888889,36.0
28.88888888888889,36.0
28.88888888888889,36.0
28.88888888888889,36.0
28.88888888888889,36.0
28.88888888888889,36.0
28.88888888888889,36.0
28.88888888888889,36.0
28.88888888888889,36.0
28.88888888888889,36.0
28.88888888888889,36.0
28.88888888888889,36.0
28.77777777777778,36.2
28.88888888888889,36.6
28.88888888888889,37.0
28.88888888888889,36.4
28.88888888888889,36.0
28.77777777777778,36.8
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.333333333333332,37.0
28.22222222222222,37.0
28.333333333333332,37.0
28.333333333333332,38.0
28.333333333333332,40.0
28.333333333333332,38.2
28.333333333333332,39.0
28.000000000000004,39.2
27.77777777777778,39.4
27.77777777777778,39.4
27.77777777777778,39.0
27.77777777777778,39.4
27.77777777777778,39.6
28.22222222222222,40.8
28.333333333333332,41.0
28.333333333333332,41.0
28.333333333333332,41.2
28.333333333333332,41.6
28.333333333333332,41.8
28.333333333333332,42.0
28.333333333333332,41.0
28.333333333333332,41.0
28.333333333333332,41.0
28.88888888888889,40.8
28.88888888888889,40.6
28.88888888888889,41.0
28.88888888888889,41.0
28.88888888888889,40.6
28.88888888888889,40.0
28.88888888888889,40.0
29.333333333333332,40.0
29.444444444444443,40.2
29.444444444444443,41.0
29.444444444444443,41.0
29.444444444444443,40.0
29.444444444444443,39.2
29.444444444444443,39.0
29.444444444444443,38.2
29.88888888888889,37.4
29.88888888888889,36.8
30.0,37.0
30.0,36.6
30.0,36.0
30.0,35.4
29.88888888888889,35.0
30.0,34.8
30.0,35.8
30.0,36.8
30.0,35.4
30.0,35.2
30.0,35.0
30.0,35.0
30.0,34.6
30.0,34.0
30.0,33.4
30.0,34.0
30.0,34.4
30.0,35.0
30.0,35.0
30.0,35.0
30.0,35.0
30.0,35.0
30.0,35.0
30.0,35.0
30.0,35.0
30.0,35.0
30.0,34.8
30.0,34.8
30.0,34.4
30.0,34.0
30.0,34.8
30.0,35.0
30.0,35.0
30.0,35.0
30.0,35.0
30.0,35.0
30.0,35.0
29.555555555555557,35.4
29.444444444444443,36.0
29.444444444444443,35.4
29.444444444444443,35.0
29.444444444444443,35.0
29.444444444444443,35.0
29.444444444444443,35.6
29.444444444444443,36.0
29.444444444444443,36.0
29.444444444444443,36.0
29.444444444444443,36.2
29.444444444444443,37.0
29.444444444444443,37.0
29.444444444444443,37.0
29.333333333333332,37.0
29.22222222222222,37.8
29.333333333333332,38.0
29.333333333333332,38.0
29.444444444444443,38.0
29.444444444444443,38.0
29.444444444444443,38.0
29.444444444444443,38.0
29.444444444444443,38.0
29.444444444444443,38.4
29.444444444444443,39.0
29.444444444444443,39.0
29.444444444444443,39.0
29.22222222222222,39.0
28.88888888888889,39.0
28.88888888888889,39.0
28.88888888888889,39.0
28.88888888888889,39.0
28.88888888888889,39.0
28.88888888888889,39.0
28.88888888888889,39.0
28.88888888888889,39.0
28.88888888888889,39.0
28.88888888888889,39.0
28.88888888888889,39.0
28.88888888888889,39.0
28.88888888888889,39.0
28.88888888888889,39.0
28.88888888888889,39.0
28.88888888888889,39.0
28.88888888888889,38.4
28.88888888888889,38.0
28.88888888888889,38.0
28.88888888888889,38.0
28.88888888888889,38.0
28.88888888888889,38.0
28.88888888888889,38.0
28.88888888888889,38.0
28.88888888888889,38.0
28.88888888888889,38.0
28.88888888888889,38.0
28.88888888888889,38.0
28.88888888888889,38.0
28.88888888888889,38.0
28.444444444444443,37.6
28.000000000000004,37.0
27.77777777777778,37.4
27.77777777777778,37.8
27.666666666666668,37.0
27.22222222222222,37.0
27.22222222222222,37.8
27.22222222222222,38.0
27.22222222222222,38.0
27.22222222222222,38.0
27.22222222222222,38.8
27.22222222222222,39.0
27.22222222222222,38.4
27.333333333333332,38.0
27.77777777777778,38.2
27.77777777777778,38.4
27.77777777777778,38.4
27.77777777777778,38.0
27.77777777777778,38.0
27.77777777777778,38.0
27.77777777777778,38.0
27.77777777777778,38.0
28.333333333333332,38.0
28.333333333333332,38.0
28.333333333333332,38.0
28.333333333333332,38.0
28.333333333333332,38.0
28.333333333333332,37.0
28.333333333333332,37.0
28.77777777777778,37.0
28.88888888888889,38.0
28.88888888888889,37.2
28.88888888888889,37.4
28.88888888888889,37.0
28.88888888888889,37.2
28.88888888888889,38.0
28.88888888888889,38.0
29.0,37.4
29.444444444444443,37.0
29.444444444444443,37.8
29.444444444444443,37.6
29.444444444444443,37.4
29.444444444444443,37.2
29.444444444444443,37.4
29.444444444444443,37.2
29.555555555555557,36.8
30.0,35.4
30.0,35.8
30.0,35.0
30.0,35.0
30.0,35.0
30.0,34.8
30.0,35.6
30.0,35.4
30.0,36.0
30.0,35.4
30.0,34.8
30.0,34.6
30.11111111111111,33.6
30.333333333333332,33.0
30.555555555555557,32.4
30.555555555555557,33.0
30.555555555555557,34.0
30.555555555555557,34.0
30.555555555555557,34.4
30.555555555555557,34.0
30.555555555555557,35.0
30.555555555555557,35.0
30.555555555555557,34.0
30.555555555555557,34.0
30.555555555555557,34.0
30.555555555555557,34.0
30.555555555555557,33.6
30.555555555555557,33.0
30.555555555555557,33.0
30.555555555555557,32.0
30.555555555555557,32.0
30.555555555555557,31.2
30.555555555555557,31.0
30.555555555555557,31.0
30.555555555555557,31.0
30.555555555555557,31.0
30.555555555555557,31.0
30.555555555555557,31.0
30.555555555555557,31.0
30.555555555555557,31.0
30.555555555555557,31.0
30.444444444444443,31.0
30.444444444444443,31.0
30.0,31.0
30.0,31.6
30.0,32.0
30.0,31.6
30.0,31.0
30.0,31.0
30.0,31.0
30.0,30.6
