temperature,humidity
30.27777777777778,21.0
31.555555555555557,19.2
32.55555555555556,17.8
33.111111111111114,17.0
33.333333333333336,17.0
33.333333333333336,16.2
33.333333333333336,16.0
33.22222222222222,16.0
33.333333333333336,16.0
33.333333333333336,15.8
33.333333333333336,16.8
33.333333333333336,16.4
33.333333333333336,15.6
33.333333333333336,15.0
33.333333333333336,15.2
32.77777777777778,15.0
32.666666666666664,15.0
32.77777777777778,15.8
32.888888888888886,15.8
33.22222222222222,16.0
33.333333333333336,16.0
33.333333333333336,16.0
33.22222222222222,16.0
33.0,16.6
32.77777777777778,17.0
32.77777777777778,17.0
32.77777777777778,17.0
32.77777777777778,17.0
32.77777777777778,17.0
32.77777777777778,17.4
32.77777777777778,18.0
32.77777777777778,18.0
32.77777777777778,18.0
32.77777777777778,18.0
32.77777777777778,18.0
32.55555555555556,18.0
32.22222222222222,18.6
32.22222222222222,19.0
32.22222222222222,19.0
32.22222222222222,19.0
32.22222222222222,19.0
32.22222222222222,19.0
32.22222222222222,19.0
32.22222222222222,19.0
32.22222222222222,19.0
32.22222222222222,19.0
32.111111111111114,19.0
31.666666666666668,19.0
31.666666666666668,19.8
31.666666666666668,20.0
31.666666666666668,19.4
31.666666666666668,19.0
31.666666666666668,19.0
31.666666666666668,19.0
31.666666666666668,19.2
31.666666666666668,19.0
31.666666666666668,19.0
31.555555555555557,19.0
31.555555555555557,20.0
31.666666666666668,20.0
31.666666666666668,19.6
32.22222222222222,19.0
31.77777777777778,19.0
31.666666666666668,19.4
31.666666666666668,20.0
31.666666666666668,20.0
31.666666666666668,20.0
31.666666666666668,19.8
31.11111111111111,20.0
31.11111111111111,20.0
31.11111111111111,20.0
31.11111111111111,20.0
31.11111111111111,20.0
31.11111111111111,20.0
31.11111111111111,20.2
31.11111111111111,21.0
31.11111111111111,21.0
31.11111111111111,21.0
31.11111111111111,21.0
31.11111111111111,21.0
30.77777777777778,21.2
31.11111111111111,21.4
31.444444444444443,21.0
31.666666666666668,21.0
31.666666666666668,21.0
31.666666666666668,20.4
31.666666666666668,20.4
31.666666666666668,21.0
31.666666666666668,21.0
31.666666666666668,20.2
31.666666666666668,20.0
31.666666666666668,20.0
31.666666666666668,20.0
31.666666666666668,20.0
31.88888888888889,20.0
31.77777777777778,20.0
31.666666666666668,20.6
31.88888888888889,22.2
32.22222222222222,21.6
32.22222222222222,20.4
32.0,20.0
31.666666666666668,20.2
31.11111111111111,20.0
31.444444444444443,20.0
31.666666666666668,20.2
31.666666666666668,21.0
31.666666666666668,21.0
31.666666666666668,21.0
31.666666666666668,21.2
32.111111111111114,21.8
32.22222222222222,22.6
32.55555555555556,23.2
32.77777777777778,24.2
32.77777777777778,23.8
32.888888888888886,21.8
33.333333333333336,22.0
33.333333333333336,21.2
33.333333333333336,21.0
33.333333333333336,21.0
33.333333333333336,21.0
33.22222222222222,20.4
33.111111111111114,20.6
32.77777777777778,21.0
32.77777777777778,21.8
32.77777777777778,21.0
32.77777777777778,21.0
33.22222222222222,21.2
33.22222222222222,20.8
33.22222222222222,20.4
33.333333333333336,19.2
33.333333333333336,19.0
33.333333333333336,19.0
33.333333333333336,18.2
33.333333333333336,18.4
33.333333333333336,19.0
33.22222222222222,19.0
33.333333333333336,19.2
33.22222222222222,18.4
33.333333333333336,18.0
32.77777777777778,18.6
32.77777777777778,19.4
33.111111111111114,19.0
33.22222222222222,19.0
33.0,18.8
33.333333333333336,19.0
33.111111111111114,19.0
33.333333333333336,19.0
32.888888888888886,19.0
33.111111111111114,19.4
33.111111111111114,19.0
33.333333333333336,19.8
33.333333333333336,19.6
33.333333333333336,19.0
33.333333333333336,19.0
32.666666666666664,19.0
32.77777777777778,19.0
32.77777777777778,19.8
32.77777777777778,20.2
32.77777777777778,19.0
32.888888888888886,19.8
33.333333333333336,20.0
33.333333333333336,20.0
33.22222222222222,20.8
33.333333333333336,21.4
33.333333333333336,22.0
33.333333333333336,22.4
33.333333333333336,23.0
33.333333333333336,23.0
32.888888888888886,23.6
32.77777777777778,24.0
32.77777777777778,24.0
32.77777777777778,24.0
32.77777777777778,24.0
32.77777777777778,24.0
32.77777777777778,24.6
32.333333333333336,25.0
32.22222222222222,25.0
32.22222222222222,25.0
32.111111111111114,25.0
32.22222222222222,25.2
32.111111111111114,25.2
32.22222222222222,25.0
32.22222222222222,25.0
32.22222222222222,25.0
32.22222222222222,25.0
32.22222222222222,25.0
31.88888888888889,25.0
31.666666666666668,24.4
32.22222222222222,24.0
31.666666666666668,23.2
31.666666666666668,23.0
31.666666666666668,23.0
31.666666666666668,22.4
31.666666666666668,23.0
31.444444444444443,23.0
31.666666666666668,23.0
31.666666666666668,23.2
31.11111111111111,24.0
31.11111111111111,24.0
31.11111111111111,23.0
31.11111111111111,22.8
30.77777777777778,22.8
30.555555555555557,23.0
30.555555555555557,24.4
30.555555555555557,24.0
31.11111111111111,24.0
31.11111111111111,24.0
31.11111111111111,23.0
31.11111111111111,23.6
31.11111111111111,24.0
31.11111111111111,24.0
31.11111111111111,24.0
31.11111111111111,23.4
31.11111111111111,23.0
30.555555555555557,23.4
30.555555555555557,24.0
30.555555555555557,24.0
30.444444444444443,24.0
30.0,24.0
29.555555555555557,24.8
29.444444444444443,25.0
29.77777777777778,25.0
30.22222222222222,25.0
30.555555555555557,24.2
31.0,24.0
31.11111111111111,23.2
31.0,23.4
30.88888888888889,24.2
31.11111111111111,24.6
31.11111111111111,24.6
31.333333333333332,24.0
31.666666666666668,24.4
31.333333333333332,24.0
31.11111111111111,24.0
31.22222222222222,24.4
31.666666666666668,24.0
31.666666666666668,24.0
31.666666666666668,24.0
31.666666666666668,24.0
31.666666666666668,24.4
31.666666666666668,24.6
31.333333333333332,24.0
31.0,24.8
31.11111111111111,25.0
31.444444444444443,25.2
31.666666666666668,24.8
31.77777777777778,24.0
32.111111111111114,23.4
32.22222222222222,22.8
31.77777777777778,23.0
31.666666666666668,23.0
31.88888888888889,23.0
32.44444444444444,24.2
33.111111111111114,23.4
33.55555555555556,24.4
33.888888888888886,22.4
34.333333333333336,23.8
34.55555555555556,22.2
35.0,20.4
35.0,20.2
35.0,19.8
34.888888888888886,19.0
35.0,15.4
35.0,15.2
35.0,13.8
35.0,13.0
35.0,12.6
35.111111111111114,12.0
35.333333333333336,12.0
35.0,11.6
35.0,11.0
35.111111111111114,10.0
35.55555555555556,10.2
35.55555555555556,9.0
35.44444444444444,11.8
35.55555555555556,13.0
35.55555555555556,12.6
35.55555555555556,12.6
35.666666666666664,12.6
36.0,13.0
35.666666666666664,12.6
36.0,12.8
36.111111111111114,12.6
35.888888888888886,13.4
35.77777777777778,14.2
36.0,14.2
36.111111111111114,15.8
35.888888888888886,16.0
35.69444444444444,16.0
35.55555555555556,15.2
35.55555555555556,15.0
35.55555555555556,15.0
35.55555555555556,15.0
35.55555555555556,15.0
35.55555555555556,14.8
35.55555555555556,14.8
35.416666666666664,14.0
35.55555555555556,14.667
35.888888888888886,17.6
36.111111111111114,18.8
36.111111111111114,17.8
36.111111111111114,18.0
36.111111111111114,18.0
36.0,19.0
36.0,18.6
36.0,18.0
35.666666666666664,19.0
35.55555555555556,19.0
35.55555555555556,19.0
35.55555555555556,19.0
35.22222222222222,19.0
35.0,19.6
35.0,19.4
35.0,19.4
35.0,20.4
34.888888888888886,21.0
35.0,20.2
35.0,20.0
35.0,21.0
34.888888888888886,21.0
34.44444444444444,21.0
34.44444444444444,21.0
35.0,21.6
34.888888888888886,21.8
35.0,22.0
34.77777777777778,22.0
34.888888888888886,22.0
35.0,22.0
34.77777777777778,22.0
34.44444444444444,22.2
34.44444444444444,23.0
34.44444444444444,23.0
34.666666666666664,22.6
35.0,22.0
